25.5750443676,10.9447069406,-0.6299394472,-0.9472517695
25.6845898883,10.9643824045,-0.6389878685,-0.8621070060
25.7943317338,10.9839733110,-0.6471753860,-0.7751019778
25.9042691011,11.0034881936,-0.6544843326,-0.6864244253
26.0144012732,11.0229357500,-0.6608989369,-0.5962656980
26.1247276211,11.0423248233,-0.6664053575,-0.5048203415
26.2352476046,11.0616643827,-0.6709917124,-0.4122856777
26.3459607740,11.0809635041,-0.6746481053,-0.3188613790
26.4568667705,11.1002313508,-0.6773666464,-0.2247490374
26.5679653275,11.1194771536,-0.6791414694,-0.1301517296
26.6792562710,11.1387101909,-0.6799687448,-0.0352735789
26.7907395198,11.1579397684,-0.6798466873,0.0596806855
26.9024150859,11.1771751995,-0.6787755603,0.1545061703
27.0142830743,11.1964257850,-0.6767576753,0.2489982598
27.1263436830,11.2157007928,-0.6737973862,0.3429530579
